hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,meal_name,country,country_full,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,adr_clean,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,0,19,2015,September,38,13,2,2,2,0,0,HB,half board,DEU,Germany,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,242,NULL,0,Transient,127.75,127.75,0,1,Check-Out,17-09-2015
Resort Hotel,1,12,2015,September,38,13,2,2,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,110.75,110.75,0,0,Canceled,09-09-2015
Resort Hotel,1,178,2015,September,38,13,2,2,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,91,91,0,1,Canceled,10-08-2015
Resort Hotel,0,12,2015,September,38,13,2,2,2,0,0,BB,bed & breakfast,ESP,Spain,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,122.75,122.75,1,1,Check-Out,17-09-2015
Resort Hotel,1,178,2015,September,38,13,2,2,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,91,91,0,1,Canceled,10-08-2015
Resort Hotel,0,26,2015,September,38,13,2,3,2,0,0,BB,bed & breakfast,PRT,Portugal,Direct,Direct,0,0,0,E,F,0,No Deposit,NULL,NULL,0,Transient,132.6,132.6,1,2,Check-Out,18-09-2015
Resort Hotel,0,2,2015,September,38,13,2,3,2,0,0,BB,bed & breakfast,PRT,Portugal,Direct,Direct,0,0,0,C,C,0,No Deposit,250,NULL,0,Transient,124,124,1,0,Check-Out,18-09-2015
Resort Hotel,1,10,2015,September,38,13,2,3,2,0,0,BB,bed & breakfast,PRT,Portugal,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,138.6,138.6,0,0,Canceled,04-09-2015
Resort Hotel,1,120,2015,September,38,13,2,3,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,107,107,0,2,Canceled,31-07-2015
Resort Hotel,1,123,2015,September,38,13,2,4,2,0,0,BB,bed & breakfast,ESP,Spain,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,70.2,70.2,0,1,Canceled,16-05-2015
Resort Hotel,0,137,2015,September,38,13,2,5,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,66.15,66.15,0,1,Check-Out,20-09-2015
Resort Hotel,0,104,2015,September,38,13,2,5,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,NULL,0,Transient,93.21,93.21,0,0,Check-Out,20-09-2015
Resort Hotel,0,172,2015,September,38,13,3,5,2,0,0,BB,bed & breakfast,IRL,Ireland,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,NULL,0,Contract,53.1,53.1,0,1,Check-Out,21-09-2015
Resort Hotel,0,305,2015,September,38,13,4,7,2,0,0,BB,bed & breakfast,IRL,Ireland,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,NULL,0,Group,53.1,53.1,0,2,Check-Out,24-09-2015
Resort Hotel,0,83,2015,September,38,13,4,8,2,0,1,BB,bed & breakfast,PRT,Portugal,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,105,105,0,1,Check-Out,25-09-2015
Resort Hotel,0,173,2015,September,38,13,4,8,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,66.15,66.15,0,0,Check-Out,25-09-2015
Resort Hotel,1,94,2015,September,38,13,4,10,2,0,0,BB,bed & breakfast,PRT,Portugal,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,NULL,0,Transient,79.5,79.5,0,0,Canceled,19-06-2015
Resort Hotel,0,118,2015,September,38,13,4,10,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,NULL,0,Contract,73.5,73.5,0,0,Check-Out,27-09-2015
Resort Hotel,0,156,2015,September,38,14,1,1,1,0,0,BB,bed & breakfast,NLD,Netherlands (the),Online TA,TA/TO,0,0,0,A,G,0,No Deposit,240,NULL,0,Transient,58.5,58.5,1,0,Check-Out,16-09-2015
Resort Hotel,0,21,2015,September,38,14,1,2,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,132,132,1,2,Check-Out,17-09-2015
Resort Hotel,1,17,2015,September,38,14,1,2,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,120,120,0,2,Canceled,03-09-2015
Resort Hotel,0,128,2015,September,38,14,1,4,2,0,0,BB,bed & breakfast,PRT,Portugal,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96,NULL,0,Transient,73.5,73.5,1,1,Check-Out,19-09-2015
Resort Hotel,0,34,2015,September,38,14,1,4,2,0,0,HB,half board,PRT,Portugal,Online TA,TA/TO,0,0,0,A,E,2,No Deposit,241,NULL,0,Transient,212.83,212.83,1,2,Check-Out,19-09-2015
Resort Hotel,0,19,2015,September,38,14,1,4,2,0,0,HB,half board,PRT,Portugal,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,142,NULL,0,Transient,120.08,120.08,0,2,Check-Out,19-09-2015
Resort Hotel,1,108,2015,September,38,14,1,4,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,77.2,77.2,0,0,Canceled,20-08-2015
Resort Hotel,0,25,2015,September,38,14,1,4,2,0,0,HB,half board,PRT,Portugal,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,160.8,160.8,0,2,Check-Out,19-09-2015
Resort Hotel,0,107,2015,September,38,14,1,5,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,76.67,76.67,0,1,Check-Out,20-09-2015
Resort Hotel,0,11,2015,September,38,14,1,5,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Direct,Direct,0,0,0,A,D,0,No Deposit,250,NULL,0,Transient,100.5,100.5,0,1,Check-Out,20-09-2015
Resort Hotel,1,94,2015,September,38,14,1,5,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,89,89,0,0,Canceled,21-07-2015
Resort Hotel,0,83,2015,September,38,14,3,5,2,0,0,BB,bed & breakfast,IRL,Ireland,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,95,95,0,1,Check-Out,22-09-2015
Resort Hotel,0,84,2015,September,38,14,4,10,2,0,0,HB,half board,NLD,Netherlands (the),Online TA,TA/TO,0,0,0,E,E,1,No Deposit,241,NULL,0,Transient,103.51,103.51,1,0,Check-Out,28-09-2015
Resort Hotel,0,135,2015,September,38,14,8,20,2,0,0,HB,half board,GBR,United Kingdom of Great Britain and Northern Ireland (the),Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,2,NULL,0,Contract,82,82,0,0,Check-Out,12-10-2015
Resort Hotel,0,11,2015,September,38,14,1,2,2,2,0,BB,bed & breakfast,IND,India,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,160,160,0,0,Check-Out,17-09-2015
Resort Hotel,0,5,2015,September,38,15,0,1,2,0,0,BB,bed & breakfast,PRT,Portugal,Direct,Direct,0,0,0,D,G,0,No Deposit,250,NULL,0,Transient,146,146,0,0,Check-Out,16-09-2015
Resort Hotel,1,175,2015,September,38,15,0,4,1,0,0,BB,bed & breakfast,PRT,Portugal,Groups,TA/TO,0,0,0,A,A,1,No Deposit,15,NULL,0,Transient-Party,0,invalid,0,0,Canceled,02-09-2015
Resort Hotel,1,105,2015,September,38,15,0,4,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,68.4,68.4,0,0,Canceled,17-08-2015
Resort Hotel,0,99,2015,September,38,15,0,5,2,0,0,BB,bed & breakfast,IRL,Ireland,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147,NULL,0,Transient,55.79,55.79,0,0,Check-Out,20-09-2015
Resort Hotel,1,81,2015,September,38,15,0,5,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,103.8,103.8,0,1,Canceled,14-07-2015
Resort Hotel,0,152,2015,September,38,15,1,5,2,0,0,BB,bed & breakfast,POL,Poland,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,99,99,0,0,Check-Out,21-09-2015
Resort Hotel,1,103,2015,September,38,15,2,5,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,122.14,122.14,0,0,Canceled,28-08-2015
Resort Hotel,1,96,2015,September,38,15,2,5,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,90.14,90.14,0,0,Canceled,13-06-2015
Resort Hotel,1,81,2015,September,38,15,0,5,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,103.8,103.8,0,1,Canceled,14-07-2015
Resort Hotel,0,124,2015,September,38,15,2,7,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Transient,73.5,73.5,0,1,Check-Out,24-09-2015
Resort Hotel,0,354,2015,September,38,15,4,10,2,0,0,BB,bed & breakfast,PRT,Portugal,Offline TA/TO,TA/TO,0,0,0,A,E,1,No Deposit,40,NULL,0,Contract,68.88,68.88,0,0,Check-Out,29-09-2015
Resort Hotel,1,116,2015,September,38,15,4,11,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,74.53,74.53,0,0,Canceled,27-05-2015
Resort Hotel,0,119,2015,September,38,15,4,10,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,142,NULL,0,Transient,71.66,71.66,0,0,Check-Out,29-09-2015
Resort Hotel,0,1,2015,September,38,16,0,1,2,0,0,BB,bed & breakfast,FRA,France,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,74,74,0,1,Check-Out,17-09-2015
Resort Hotel,0,0,2015,September,38,16,0,1,2,0,0,BB,bed & breakfast,NLD,Netherlands (the),Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,74,74,0,1,Check-Out,17-09-2015
Resort Hotel,0,5,2015,September,38,16,0,1,2,0,0,BB,bed & breakfast,BEL,Belgium,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,66.6,66.6,1,2,Check-Out,17-09-2015
Resort Hotel,0,0,2015,September,38,16,0,1,2,0,0,BB,bed & breakfast,ESP,Spain,Direct,Direct,0,0,0,C,C,0,No Deposit,NULL,NULL,0,Transient,8,8,1,0,Check-Out,17-09-2015
Resort Hotel,0,46,2015,September,38,16,0,1,2,0,0,BB,bed & breakfast,CHE,Switzerland,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,251,NULL,0,Transient,62,62,0,0,Check-Out,17-09-2015
Resort Hotel,0,0,2015,September,38,16,0,1,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,79,79,1,1,Check-Out,17-09-2015
Resort Hotel,0,0,2015,September,38,16,0,1,1,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,65,65,0,0,Check-Out,17-09-2015
Resort Hotel,0,0,2015,September,38,16,0,1,1,0,0,BB,bed & breakfast,ESP,Spain,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,58.5,58.5,0,1,Check-Out,17-09-2015
Resort Hotel,0,6,2015,September,38,16,0,2,1,0,0,BB,bed & breakfast,PRT,Portugal,Corporate,Corporate,0,0,0,A,A,1,No Deposit,NULL,204,0,Transient,55,55,0,0,Check-Out,18-09-2015
Resort Hotel,0,44,2015,September,38,16,0,2,2,0,0,BB,bed & breakfast,FRA,France,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,74,74,0,2,Check-Out,18-09-2015
Resort Hotel,0,42,2015,September,38,16,0,3,2,0,0,BB,bed & breakfast,ESP,Spain,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,86,86,1,1,Check-Out,19-09-2015
Resort Hotel,1,64,2015,September,38,16,0,3,2,2,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,129,129,0,1,Canceled,15-07-2015
Resort Hotel,0,65,2015,September,38,16,0,3,2,0,0,HB,half board,PRT,Portugal,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,129,129,0,2,Check-Out,19-09-2015
Resort Hotel,0,93,2015,September,38,16,0,3,2,2,0,BB,bed & breakfast,FRA,France,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,129,129,1,1,Check-Out,19-09-2015
Resort Hotel,0,72,2015,September,38,16,0,3,2,0,0,BB,bed & breakfast,ESP,Spain,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,83,83,0,0,Check-Out,19-09-2015
Resort Hotel,0,42,2015,September,38,16,0,3,2,0,0,BB,bed & breakfast,PRT,Portugal,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,74,74,0,0,Check-Out,19-09-2015
Resort Hotel,1,65,2015,September,38,16,0,4,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,77.75,77.75,0,1,Canceled,17-08-2015
Resort Hotel,1,121,2015,September,38,16,0,4,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,74,74,0,0,Canceled,19-05-2015
Resort Hotel,0,104,2015,September,38,16,1,4,2,0,0,BB,bed & breakfast,CHL,Chile,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,66.6,66.6,0,0,Check-Out,21-09-2015
Resort Hotel,0,1,2015,September,38,16,0,4,2,0,0,BB,bed & breakfast,ESP,Spain,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,150.25,150.25,0,0,Check-Out,20-09-2015
Resort Hotel,0,56,2015,September,38,16,1,4,2,0,0,BB,bed & breakfast,RUS,Russian Federation (the),Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,92,92,1,2,Check-Out,21-09-2015
Resort Hotel,0,114,2015,September,38,16,2,5,2,0,0,HB,half board,GBR,United Kingdom of Great Britain and Northern Ireland (the),Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,85.5,85.5,0,0,Check-Out,23-09-2015
Resort Hotel,0,85,2015,September,38,16,2,5,2,0,0,BB,bed & breakfast,IRL,Ireland,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5,NULL,0,Transient,71.2,71.2,0,1,Check-Out,23-09-2015
Resort Hotel,1,65,2015,September,38,16,2,4,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,81.5,81.5,0,1,Canceled,20-07-2015
Resort Hotel,0,85,2015,September,38,16,2,5,2,0,0,BB,bed & breakfast,IRL,Ireland,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5,NULL,0,Transient,71.2,71.2,0,1,Check-Out,23-09-2015
Resort Hotel,1,95,2015,September,38,16,4,10,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,89,89,0,0,Canceled,31-07-2015
Resort Hotel,1,97,2015,September,38,16,2,5,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,89,89,0,1,Canceled,10-09-2015
Resort Hotel,1,97,2015,September,38,16,2,5,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,66.6,66.6,0,1,Canceled,13-06-2015
Resort Hotel,0,6,2015,September,38,17,0,1,2,0,0,BB,bed & breakfast,ESP,Spain,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,NULL,0,Contract,71.2,71.2,1,0,Check-Out,18-09-2015
Resort Hotel,0,78,2015,September,38,17,0,2,2,0,0,BB,bed & breakfast,BRA,Brazil,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,66.6,66.6,1,2,Check-Out,19-09-2015
Resort Hotel,0,1,2015,September,38,17,0,0,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,0,invalid,0,2,Check-Out,17-09-2015
Resort Hotel,0,50,2015,September,38,17,0,1,2,0,0,BB,bed & breakfast,EST,Estonia,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,111,111,1,2,Check-Out,18-09-2015
Resort Hotel,0,0,2015,September,38,17,0,1,2,0,0,BB,bed & breakfast,PRT,Portugal,Direct,Direct,0,0,0,H,H,1,No Deposit,NULL,NULL,0,Transient,106.2,106.2,1,0,Check-Out,18-09-2015
Resort Hotel,1,105,2015,September,38,17,0,2,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,83,83,0,0,Canceled,15-09-2015
Resort Hotel,0,110,2015,September,38,17,1,3,1,0,0,BB,bed & breakfast,NLD,Netherlands (the),Direct,Direct,0,0,0,A,A,1,No Deposit,250,NULL,0,Transient-Party,65,65,0,0,Check-Out,21-09-2015
Resort Hotel,0,110,2015,September,38,17,1,3,1,0,0,BB,bed & breakfast,NLD,Netherlands (the),Direct,Direct,0,0,0,A,A,1,No Deposit,250,NULL,0,Transient-Party,65,65,0,0,Check-Out,21-09-2015
Resort Hotel,0,110,2015,September,38,17,1,3,1,0,0,BB,bed & breakfast,NLD,Netherlands (the),Direct,Direct,0,0,0,A,A,1,No Deposit,250,NULL,0,Transient-Party,65,65,0,0,Check-Out,21-09-2015
Resort Hotel,0,110,2015,September,38,17,1,3,1,0,0,BB,bed & breakfast,NLD,Netherlands (the),Direct,Direct,0,0,0,A,A,1,No Deposit,250,NULL,0,Transient-Party,65,65,0,0,Check-Out,21-09-2015
Resort Hotel,0,110,2015,September,38,17,1,3,1,0,0,BB,bed & breakfast,NLD,Netherlands (the),Direct,Direct,0,0,0,A,A,1,No Deposit,250,NULL,0,Transient-Party,65,65,0,0,Check-Out,21-09-2015
Resort Hotel,0,138,2015,September,38,17,2,3,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,74,74,0,2,Check-Out,22-09-2015
Resort Hotel,1,89,2015,September,38,17,2,3,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,89,89,0,2,Canceled,10-08-2015
Resort Hotel,1,62,2015,September,38,17,2,3,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,83,83,0,0,Canceled,31-07-2015
Resort Hotel,0,110,2015,September,38,17,1,3,1,0,0,BB,bed & breakfast,NLD,Netherlands (the),Direct,Direct,0,0,0,A,A,1,No Deposit,250,NULL,0,Transient-Party,65,65,0,0,Check-Out,21-09-2015
Resort Hotel,0,110,2015,September,38,17,1,3,1,0,0,BB,bed & breakfast,NLD,Netherlands (the),Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient-Party,74,74,0,0,Check-Out,21-09-2015
Resort Hotel,1,76,2015,September,38,17,2,5,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,84.71,84.71,0,1,Canceled,20-07-2015
Resort Hotel,0,87,2015,September,38,17,2,5,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,NULL,0,Transient,59.2,59.2,0,0,Check-Out,24-09-2015
Resort Hotel,1,35,2015,September,38,17,2,5,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242,NULL,0,Transient,114,114,0,0,Canceled,13-08-2015
Resort Hotel,0,104,2015,September,38,17,2,5,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,2,NULL,0,Contract,73.5,73.5,0,0,Check-Out,24-09-2015
Resort Hotel,0,66,2015,September,38,17,2,5,2,0,0,BB,bed & breakfast,CHN,China,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,109.71,109.71,0,2,Check-Out,24-09-2015
Resort Hotel,0,34,2015,September,38,17,2,5,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,90.43,90.43,0,0,Check-Out,24-09-2015
Resort Hotel,0,131,2015,September,38,17,4,10,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,142,NULL,0,Contract,80.63,80.63,0,0,Check-Out,01-10-2015
Resort Hotel,0,167,2015,September,38,17,4,10,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,NULL,0,Contract,45.9,45.9,0,1,Check-Out,01-10-2015
Resort Hotel,0,7,2015,September,38,18,0,2,2,0,0,BB,bed & breakfast,PRT,Portugal,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,120,120,1,1,Check-Out,20-09-2015
Resort Hotel,0,7,2015,September,38,18,0,2,2,0,0,BB,bed & breakfast,PRT,Portugal,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,114,114,0,1,Check-Out,20-09-2015
Resort Hotel,0,71,2015,September,38,18,1,2,2,0,0,BB,bed & breakfast,ESP,Spain,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,81.6,81.6,1,1,Check-Out,21-09-2015
Resort Hotel,1,101,2015,September,38,18,1,2,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,83,83,0,0,Canceled,18-08-2015
Resort Hotel,0,48,2015,September,38,18,1,2,2,0,0,BB,bed & breakfast,CHE,Switzerland,Direct,Direct,0,0,0,F,G,1,No Deposit,250,NULL,0,Transient,113,113,1,0,Check-Out,21-09-2015
Resort Hotel,0,99,2015,September,38,18,1,2,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Offline TA/TO,TA/TO,0,0,0,E,F,0,No Deposit,142,NULL,0,Transient,81.2,81.2,0,0,Check-Out,21-09-2015
Resort Hotel,1,102,2015,September,38,18,1,2,2,0,0,BB,bed & breakfast,PRT,Portugal,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,NULL,0,Transient,59.2,59.2,0,0,Canceled,12-08-2015
Resort Hotel,1,32,2015,September,38,18,2,2,2,0,0,BB,bed & breakfast,PRT,Portugal,Direct,Direct,0,0,0,C,C,0,No Deposit,250,NULL,0,Transient,126,126,0,0,Canceled,22-08-2015
Resort Hotel,0,71,2015,September,38,18,2,3,2,0,1,HB,half board,ESP,Spain,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,196,NULL,0,Transient,99.5,99.5,0,2,Check-Out,23-09-2015
Resort Hotel,1,102,2015,September,38,18,2,4,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,99,99,0,0,Canceled,21-07-2015
Resort Hotel,0,127,2015,September,38,18,2,5,2,0,0,BB,bed & breakfast,NLD,Netherlands (the),Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,71,NULL,0,Contract,73.5,73.5,0,0,Check-Out,25-09-2015
Resort Hotel,0,119,2015,September,38,18,2,5,2,0,0,HB,half board,LVA,Latvia,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171,NULL,0,Transient,85,85,0,0,Check-Out,25-09-2015
Resort Hotel,1,77,2015,September,38,18,2,7,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,87.33,87.33,0,1,Canceled,08-07-2015
Resort Hotel,0,79,2015,September,38,18,3,7,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115,NULL,0,Transient,75.1,75.1,0,0,Check-Out,28-09-2015
Resort Hotel,0,4,2015,September,38,19,1,1,1,0,0,HB,half board,FRA,France,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,248,NULL,0,Transient-Party,59,59,0,0,Check-Out,21-09-2015
Resort Hotel,0,65,2015,September,38,19,2,2,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,122,122,1,2,Check-Out,23-09-2015
Resort Hotel,0,61,2015,September,38,19,2,2,2,0,0,BB,bed & breakfast,ITA,Italy,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,120,120,1,2,Check-Out,23-09-2015
Resort Hotel,1,36,2015,September,38,19,2,2,2,0,0,HB,half board,PRT,Portugal,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242,NULL,0,Transient,162,162,0,1,Canceled,17-08-2015
